run_id,step_idx,injection_id,steps_since_injection,tokens_proposed,tokens_accepted,acceptance_rate,injection_size_tokens,injection_category,wall_time_s
1,342,23,7,4,2,0.5,20,small,0.008757352828979492
1,343,23,8,4,2,0.5,20,small,0.009173154830932617
1,344,23,9,4,2,0.5,20,small,0.008252143859863281
1,345,23,10,4,2,0.5,20,small,0.007691144943237305
1,346,24,0,1,1,1.0,47,small,0.015063762664794922
1,347,24,1,1,1,1.0,47,small,0.008577108383178711
1,348,24,2,4,1,0.25,47,small,0.009229183197021484
1,349,24,3,4,2,0.5,47,small,0.0030105113983154297
1,350,24,4,4,2,0.5,47,small,0.014541387557983398
1,351,24,5,4,2,0.5,47,small,0.008049964904785156
1,352,24,6,4,2,0.5,47,small,0.008548498153686523
1,353,24,7,4,2,0.5,47,small,0.008595943450927734
1,354,24,8,4,2,0.5,47,small,0.009250164031982422
1,355,24,9,4,2,0.5,47,small,0.009355783462524414
1,356,24,10,4,2,0.5,47,small,0.008881568908691406
1,357,25,0,4,1,0.25,83,medium,0.015573740005493164
1,358,25,1,4,2,0.5,83,medium,0.010317802429199219
1,359,25,2,4,1,0.25,83,medium,0.011031389236450195
1,360,25,3,4,2,0.5,83,medium,0.009126424789428711
1,361,25,4,4,2,0.5,83,medium,0.009010553359985352
1,362,25,5,4,1,0.25,83,medium,0.008721351623535156
1,363,25,6,1,1,1.0,83,medium,0.009698867797851562
1,364,25,7,1,1,1.0,83,medium,0.008792638778686523
1,365,25,8,1,1,1.0,83,medium,0.008295059204101562
1,366,25,9,4,2,0.5,83,medium,0.009161233901977539
1,367,25,10,4,2,0.5,83,medium,0.009110450744628906
1,368,26,0,4,1,0.25,25,small,0.013386249542236328
1,369,26,1,1,1,1.0,25,small,0.009058475494384766
1,370,26,2,4,1,0.25,25,small,0.009058237075805664
1,371,26,3,4,2,0.5,25,small,0.00765228271484375
1,372,26,4,4,2,0.5,25,small,0.00778961181640625
1,373,26,5,4,2,0.5,25,small,0.00993490219116211
1,374,26,6,4,2,0.5,25,small,0.010010957717895508
1,375,26,7,4,2,0.5,25,small,0.009343624114990234
1,376,26,8,4,2,0.5,25,small,0.00877833366394043
1,377,26,9,4,2,0.5,25,small,0.00912022590637207
1,378,26,10,4,2,0.5,25,small,0.00858759880065918
1,379,27,0,4,2,0.5,20,small,0.012192010879516602
1,380,27,1,4,2,0.5,20,small,0.007388114929199219
1,381,27,2,4,1,0.25,20,small,0.010221004486083984
1,382,27,3,4,2,0.5,20,small,0.008005142211914062
1,383,27,4,4,2,0.5,20,small,0.00907135009765625
1,384,27,5,4,2,0.5,20,small,0.009050607681274414
1,385,27,6,4,2,0.5,20,small,0.005322456359863281
1,386,27,7,4,2,0.5,20,small,0.008110523223876953
1,387,27,8,4,2,0.5,20,small,0.005471229553222656
1,388,27,9,4,2,0.5,20,small,0.009300470352172852
1,389,27,10,4,2,0.5,20,small,0.012568235397338867
